5123|94264943|82021|R|Other|Other|FANNIE MAE|3.75|3.75|140000.0|72225.8|53185.96|180|22012|42012|113.0|67.0|58.0|32027.0|29.0|29|1.0||816.0||N|R|SF|1|P|NJ|35620|76.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||849.62|900.72|51.1|||||||||||||||||||784.0||817.0|||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
1487|43829694|82021|C|Truist Bank (formerly SunTrust Bank)|Truist Bank (formerly SunTrust Bank)|FANNIE MAE|4.25|4.25|163000.0|161769.86|153273.95|360|122016|22017|55.0|305.0|320.0|12047.0|90.0|90|1.0|30.0|726.0||N|P|CO|1|S|GA|12060|303.0|25.0|FRM|N|N|||15.0|000000000000000001020304050607080909101112131415|N|N|||||0.0|0.0|0.0|||||||||||||||||||716.0||727.0||1.0|N||0.0||0.0|N||N||||||N|||||||||||||N||F|N|CAS 2017 C06 G2||7||
1474|41390379|82021|R|Other|Other|FANNIE MAE|3.375|3.375|129000.0|127202.96|110449.34|360|92016|112016|58.0|302.0|281.0|102046.0|97.0|97|2.0|41.0|711.0|695.0|Y|P|SF|1|P|WI|33340|531.0|25.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||258.93|320.81|61.88|||||||||||||||||||722.0|711.0|707.0|787.0|1.0|N||0.0||0.0|Y||N||||||N|||||||||||||N||7|N|CAS 2017 C04 G2||7||
5120|93302249|82021|B|United Wholesale Mortgage, LLC|New Residential Mortgage LLC|FANNIE MAE|4.75|4.75|343000.0|340000.0|343508.33|360|12019|32019|30.0|330.0|330.0|22049.0|89.0|89|2.0|47.0|743.0|696.0|Y|P|SF|1|P|NY|35620|115.0|25.0|FRM|N|N|||0.0|000000000000000001020304050600000000000000000000|N|N|||||483.44|483.44|0.0||||||||||||||0.0|||||675.0||692.0|692.0|1.0|N||0.0||0.0|Y|0.0|N|||||A|N|||||||||||||N||7|N|CAS 2019 R06 G2||C|1.0|14562.04
1484|43093363|82021|R|Other|Pingora Loan Servicing, LLC|FANNIE MAE|3.5|3.5|315000.0|310396.09|284266.53|360|102016|122016|57.0|303.0|303.0|112046.0|75.0|75|2.0|36.0|755.0|758.0|N|P|PU|1|P|IL|16980|601.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||583.68|583.68|0.0|||||||||||||||||||814.0|813.0|722.0|707.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2017 C05 G1||7||
1378|23464112|82021|R|Other|New Residential Mortgage LLC|FANNIE MAE|3.5|3.5|161000.0|158137.53|130366.46|360|122012|22013|103.0|257.0|257.0|12043.0|79.0|79|2.0|41.0|764.0|772.0|N|R|PU|1|S|AZ|38060|853.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||340.38|340.38|0.0|||||||||||||||||||799.0|788.0||772.0||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2014 C01 G1||7||
1484|43096624|82021|C|Other|Other|FANNIE MAE|4.5|4.5|139000.0|137902.3|127574.82|360|102016|122016|57.0|303.0|303.0|112046.0|80.0|80|2.0|39.0|748.0|659.0|N|P|SF|1|S|FL|36100|321.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||0.0|0.0|0.0|||||||||||||||||||790.0||677.0|657.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2017 C05 G1||7||
5123|94000976|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|3.875|3.875|275000.0|107112.95|60907.43|180|12011|32011|126.0|54.0|32.0|22026.0|47.0|47|2.0||796.0|796.0|N|R|SF|1|P|OR|38900|972.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||1813.05|1813.05|0.0|||||||||||||||||||811.0|811.0|807.0|807.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
1501|90202086|82021|R|Rocket Mortgage, LLC|Rocket Mortgage, LLC|FANNIE MAE|4.99|4.99|100000.0|97451.32|96331.68|360|42017|62017|51.0|477.0||52061.0|65.0|65|2.0|44.0|676.0|675.0|N|C|SF|1|P|TX|26420|775.0||FRM|N|N|||0.0|010101010100010101020203040506070808090900000000|Y||||||0.0|64.04|64.04|||||||||||||0.0|0.0|||||705.0|643.0|572.0|647.0||N|0.0|0.0||0.0|N|0.0|N|||||A|N|||||||||||||N||7|N|CAS 2018 C01 G1||7||
1501|90166833|82021|R|Other|Other|FANNIE MAE|4.125|4.125|136000.0|135394.44|125878.7|360|52017|72017|50.0|310.0|310.0|62047.0|80.0|80|2.0|24.0|774.0|781.0|N|P|SF|1|P|MO|28140|640.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||227.57|227.57|0.0|||||||||||||||||||760.0|761.0|757.0|757.0||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2018 C01 G1||7||
1383|24142589|82021|R|Other|Other|FANNIE MAE|4.0|4.0|244000.0|239950.37|201951.66|360|32013|52013|100.0|260.0|260.0|42043.0|80.0|80|2.0|27.0|803.0|703.0|N|C|SF|1|P|NY|35620|117.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||490.09|490.09|0.0|||||||||||||||||||809.0|704.0|717.0|792.0||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2014 C02 G1||7||
1388|25271449|82021|C|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|3.875|3.875|145000.0|142511.72|120088.73|360|32013|52013|100.0|260.0|260.0|42043.0|95.0|95|2.0|24.0|793.0|733.0|Y|P|SF|1|P|NY|40380|145.0|30.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||294.75|294.75|0.0|||||||||||||||||||784.0|766.0|747.0|752.0|1.0|N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2014 C03 G2||7||
1383|24060553|82021|R|Ally Bank|JPMorgan Chase Bank, NA|FANNIE MAE|3.5|3.5|199000.0|193546.65|127540.47|360|12013|32013|102.0|258.0|185.0|22043.0|80.0|80|2.0|19.0|793.0|723.0|N|P|SF|1|P|CA|46700|945.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||515.42|1317.76|802.34|||||||||||||||||||809.0|710.0|802.0|797.0||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2014 C02 G1||7||
1387|25156752|82021|R|Other|Other|FANNIE MAE|3.625|3.625|200000.0|196233.91|164005.52|360|42013|62013|99.0|261.0|260.0|52043.0|75.0|75|2.0|24.0|713.0|670.0|N|P|SF|1|P|MA|38340|12.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||829.57|829.73|0.16|||||||||||||||||||751.0|698.0|797.0|797.0||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2014 C03 G1||7||
1436|31173759|82021|R|Other|Other|FANNIE MAE|4.125|4.125|43000.0|42013.34|37119.14|360|112014|12015|80.0|280.0|279.0|122044.0|95.0|95|1.0|43.0|686.0||Y|P|SF|1|P|OH|19430|453.0|30.0|FRM|N|N|||0.0|010101010100000000000000000000000000000000000000|N|N|||||158.37|158.37|0.0|||||||||||||||||||727.0||637.0||1.0|N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2016 C01 G2||7||
1465|37951466|82021|C|Other|New Residential Mortgage LLC|FANNIE MAE|4.11|4.11|64000.0|63360.52|57542.19|360|42016|62016|63.0|297.0|296.0|52046.0|80.0|80|1.0|31.0|719.0||Y|P|SF|1|P|OH|45780|435.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||112.15|112.15|0.0|||||||||||||||||||744.0||792.0|||N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2017 C01 G1||7||
5123|93963079|82021|R|Bank of America, N.A.|Bank of America, N.A.|FANNIE MAE|4.875|4.875|204000.0|166802.79|157133.0|360|22010|42010|137.0|223.0|221.0|32040.0|93.0|93|2.0||729.0|791.0|N|R|SF|1|P|VA|47900|201.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||439.44|439.44|0.0|||||||||||||||||||809.0|813.0|807.0|812.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
1372|22972066|82021|R|Other|Other|FANNIE MAE|4.0|4.0|72000.0|70280.54|56988.73|360|42012|62012|111.0|249.0|242.0|52042.0|80.0|80|1.0|39.0|743.0||Y|P|SF|1|P|OH|0|448.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||153.21|161.48|8.27|||||||||||||||||||738.0||682.0|||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2013 C01 G1||7||
1397|26987138|82021|C|CitiMortgage, Inc.|New Residential Mortgage LLC|FANNIE MAE|4.875|4.875|161000.0|157800.96|91891.24|360|82013|102013|95.0|265.0|143.0|92043.0|70.0|70|2.0|36.0|711.0|762.0|N|P|SF|1|I|CA|40140|925.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||403.81|9440.37|9036.56|||||||||||||||||||707.0|767.0|742.0|||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2015 C01 G1||7||
1519|90662675|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|4.875|4.875|92000.0|90000.0|54182.03|360|122017|22018|43.0|317.0|149.0|12048.0|80.0|80|1.0|40.0|746.0||N|P|PU|1|I|TX|28660|765.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||257.59|2257.59|2000.0|||||||||||||||||||795.0||807.0|||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2018 C05 G1||7||
1484|43137245|82021|R|Other|New Residential Mortgage LLC|FANNIE MAE|4.125|4.125|441000.0|437176.89|411747.04|360|102016|122016|57.0|303.0|317.0|112046.0|75.0|75|2.0|44.0|683.0|705.0|N|R|SF|1|P|CA|31080|906.0||FRM|N|N|||15.0|000000010200000000010203040506070809101112131415|N||||||0.0|0.0|0.0|||||||||||||||||||779.0||687.0|702.0||N||0.0||0.0|N||N||||||Y|||||||||||||N||F|N|CAS 2017 C05 G1||7||
5228|125745534|82021|R|Other|Other|FANNIE MAE|2.99|2.99|222000.0|218250.8|218250.8|360|122020|22021|7.0|353.0|351.0|12051.0|77.0|77|2.0|36.0|773.0|794.0|N|P|SF|1|P|MI|19820|483.0||FRM|N|N|||0.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000000000000000|N|||||||||||||||||||||||||||807.0|807.0|807.0|807.0||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2021 R01 G1||7||
5128|95411017|82021|R|Other|Other|FANNIE MAE|4.25|4.25|252000.0|249000.0|240319.49|360|62019|82019|25.0|335.0|329.0|72049.0|90.0|90|2.0|24.0||777.0|Y|P|PU|1|P|CO|22660|805.0|25.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||387.19|387.19|0.0||||||||||||||||||||698.0|707.0|792.0|1.0|N||0.0||0.0|Y||N|||||A|N|||||||||||||N||7|N|CAS 2020 R02 G2||7||
5123|93959495|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|4.875|4.875|91000.0|60862.39|52503.87|240|102010|122010|129.0|111.0|110.0|112030.0|57.0|57|1.0||737.0||N|R|SF|1|P|IL|16980|604.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||379.85|379.85|0.0|||||||||||||||||||688.0||657.0|||N||0.0||0.0|N||N||||||N|||||||||||||N||N|N|CAS 2019-HRP1||7||
1449|34594346|82021|R|Other|Other|FANNIE MAE|4.375|4.375|116000.0|114468.66|102957.39|360|72015|92015|72.0|288.0|287.0|82045.0|80.0|80|1.0|44.0|765.0||Y|P|SF|1|P|CA|40140|923.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||203.06|203.06|0.0|||||||||||||||||||767.0||777.0|||N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2016 C04 G1||7||
1443|33213610|82021|R|loanDepot.com, LLC|Truist Bank (formerly SunTrust Bank)|FANNIE MAE|3.875|3.875|321000.0|317272.62|281629.91|360|52015|72015|74.0|286.0|286.0|62045.0|95.0|95|2.0|32.0|815.0|761.0|Y|P|CO|1|P|MA|14460|21.0|30.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||598.57|598.57|0.0|||||||||||||||||||799.0|761.0|812.0|782.0|1.0|N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2016 C03 G2||7||
1465|38039142|82021|R|Other|Freedom Mortgage Corp.|FANNIE MAE|3.75|3.75|235000.0|233553.7|211233.29|360|62016|82016|61.0|299.0|299.0|72046.0|80.0|80|1.0|30.0|804.0||N|P|PU|1|P|TN|34980|371.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||426.77|426.77|0.0|||||||||||||||||||809.0||797.0|||N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2017 C01 G1||7||
1399|27553601|82021|C|Nationstar Mortgage, LLC|JPMorgan Chase Bank, NA|FANNIE MAE|4.5|4.5|229000.0|224530.47|196241.45|360|122013|22014|91.0|269.0|269.0|12044.0|65.0|65|2.0|34.0|754.0|741.0|Y|P|SF|1|P|VA|47900|225.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||422.08|422.08|0.0|||||||||||||||||||798.0|713.0|747.0|747.0||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2015 C02 G1||7||
5228|125741962|82021|C|JPMorgan Chase Bank, National Association|JPMorgan Chase Bank, NA|FANNIE MAE|3.0|3.0|281000.0|275874.17|275874.17|360|92020|112020|10.0|350.0|349.0|102050.0|75.0|75|2.0|46.0|724.0|761.0|N|C|SF|1|P|AZ|38060|850.0||FRM|N|N|||0.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000000000000000|N|||||||||||||||||||||||||||747.0|737.0|747.0|737.0||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2021 R01 G1||7||
5123|93787558|82021|C|CitiMortgage, Inc.|New Residential Mortgage LLC|FANNIE MAE|5.125|5.125|228000.0|187701.42|176901.42|360|122009|22010|139.0|221.0|221.0|12040.0|95.0|95|2.0||808.0|809.0|N|R|SF|1|P|CA|40140|925.0||FRM|N|N|||0.0|000000010000000000000000010000000000000000000000|N||||||483.86|483.86|0.0|||||||||||||||||||773.0|790.0|772.0|767.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
5123|94038830|82021|R|JPMorgan Chase Bank, National Association|JPMorgan Chase Bank, NA|FANNIE MAE|4.625|4.625|94000.0|66617.44|58155.32|240|102011|122011|117.0|123.0|121.0|112031.0|50.0|50|1.0||790.0||N|R|SF|1|P|NY|35620|105.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||377.31|377.31|0.0|||||||||||||||||||815.0||807.0|||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
1453|35631936|82021|R|Other|Truist Bank (formerly SunTrust Bank)|FANNIE MAE|4.25|4.25|212000.0|210851.98|186561.17|360|122015|22016|67.0|293.0|284.0|12046.0|95.0|95|1.0|39.0|728.0||N|P|SF|1|P|TN|34980|370.0|30.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||381.2|727.24|346.04|||||||||||||||||||730.0||787.0||1.0|N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2016 C05 G2||7||
1469|39599256|82021|R|Other|Other|FANNIE MAE|3.625|3.625|148000.0|147239.62|130780.21|360|82016|102016|59.0|301.0|291.0|92046.0|90.0|90|1.0|21.0|755.0||Y|P|PU|1|P|MN|33460|553.0|25.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||280.66|348.81|68.15|||||||||||||||||||748.0||812.0||1.0|N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2017 C02 G2||7||
1484|43140810|82021|C|Other|Other|FANNIE MAE|4.25|4.25|128000.0|126932.5|117037.91|360|112016|12017|56.0|304.0|304.0|122046.0|80.0|80|1.0|33.0|678.0||Y|P|SF|1|P|IN|31140|471.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||214.38|224.38|10.0|||||||||||||||||||720.0|668.0|702.0|||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2017 C05 G1||7||
1474|41376379|82021|C|Fifth Third Bank, National Association|Fifth Third Bank, National Association|FANNIE MAE|3.625|3.625|252000.0|250192.49|226457.75|360|102016|122016|57.0|303.0|301.0|112046.0|95.0|95|2.0|27.0|761.0|793.0|N|P|SF|1|P|CT|35300|65.0|30.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||462.02|562.32|100.3|||||||||||||||||||781.0|795.0|797.0|802.0|1.0|N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2017 C04 G2||7||
5123|94029948|82021|R|JPMorgan Chase Bank, National Association|JPMorgan Chase Bank, NA|FANNIE MAE|3.75|3.75|113000.0|27095.7|2245.03|120|92011|112011|118.0|2.0|2.0|102021.0|20.0|20|1.0||731.0||N|R|SF|1|P|NY|35620|105.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||1117.95|1117.95|0.0|||||||||||||||||||779.0||797.0|||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
5123|94057794|82021|R|JPMorgan Chase Bank, National Association|JPMorgan Chase Bank, NA|FANNIE MAE|5.125|5.125|92000.0|73174.49|68390.54|360|22011|32011|126.0|234.0|205.0|22041.0|83.0|83|1.0||814.0||N|R|SF|1|P|NY|0|125.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||208.82|208.82|0.0|||||||||||||||||||791.0||787.0|||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
1508|90490955|82021|R|Other|Other|FANNIE MAE|4.375|4.375|124000.0|122741.67|106304.97|360|112017|12018|44.0|316.0|271.0|122047.0|80.0|80|2.0|22.0|774.0|804.0|N|P|CO|1|I|UT|41620|840.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||230.7|230.7|0.0|||||||||||||||||||788.0|795.0||||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2018 C03 G1||7||
1460|36838493|82021|B|Other|Matrix Financial Services Corporation|FANNIE MAE|4.25|4.25|243000.0|239706.98|210756.36|360|12016|32016|66.0|294.0|278.0|22046.0|80.0|80|1.0|41.0|710.0||Y|P|CO|1|P|MI|19820|481.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||446.72|446.72|0.0|||||||||||||||||||702.0||792.0|||N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2016 C06 G1||7||
5228|125704828|82021|R|Other|Other|FANNIE MAE|3.25|3.25|191000.0|186098.16|186098.16|360|92020|112020|10.0|350.0|347.0|102050.0|80.0|80|1.0|32.0|802.0||N|R|CO|1|P|VA|47260|235.0||FRM|N|N|||0.0|XXXXXXXXXXXXXXXXXXXXXXXXXX0000000000000000000000|N|||||||||||||||||||||||||||812.0||812.0|||N||0.0||0.0|N||N|||||W|N|||||||||||||N||7|N|CAS 2021 R01 G1||7||
1405|28548211|82021|C|Other|Other|FANNIE MAE|4.5|4.5|77000.0|76073.59|67148.33|360|82014|102014|83.0|277.0|277.0|92044.0|94.0|94|1.0|39.0|692.0||Y|P|SF|1|P|OK|0|736.0|30.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||137.83|137.83|0.0|||||||||||||||||||711.0||772.0||1.0|N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2015 C03 G2||7||
5123|94095674|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|3.625|3.625|143000.0|77715.93|58428.98|180|102011|122011|117.0|63.0|63.0|112026.0|79.0|79|2.0||707.0|671.0|N|R|SF|1|P|MN|33460|554.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||849.03|899.19|50.16|||||||||||||||||||721.0|716.0|712.0|697.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
5123|93885724|82021|R|JPMorgan Chase Bank, National Association|JPMorgan Chase Bank, NA|FANNIE MAE|4.75|4.75|240000.0|107556.01|80517.77|240|102009|122009|141.0|99.0|59.0|112029.0|33.0|46|2.0||704.0|704.0|N|R|SF|1|P|SC|43900|293.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||1227.37|1227.37|0.0|||||||||||||||||||718.0|785.0|742.0|752.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
5083|91183148|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|4.125|4.125|208000.0|207000.0|194189.41|360|12018|32018|42.0|318.0|317.0|22048.0|80.0|80|1.0|21.0|697.0||N|P|SF|1|P|AK|0|996.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||339.05|389.22|50.17|||||||||||||||||||701.0||717.0|||N||0.0||0.0|Y||N|||||A|N|||||||||||||N||7|N|CAS 2018 C06 G1||7||
1493|44846941|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|3.875|3.875|423000.0|419332.76|387134.76|360|22017|42017|53.0|307.0|307.0|32047.0|68.0|68|1.0|28.0|658.0||N|R|SF|1|P|CA|42020|934.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||737.09|737.09|0.0|||||||||||||||||||726.0||702.0|||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2017 C07 G1||7||
1465|37967604|82021|R|CitiMortgage, Inc.|CitiMortgage, Inc.|FANNIE MAE|3.875|3.875|770000.0|761982.05|689497.36|360|32016|52016|64.0|296.0|296.0|42046.0|70.0|70|1.0|44.0|752.0||N|C|SF|2|P|NY|35620|112.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||1389.84|1389.84|0.0|||||||||||||||||||729.0||787.0|||N||0.0||0.0|||N||||||Y|||||||||||||N||7|N|CAS 2017 C01 G1||7||
1493|44882380|82021|R|Other|Other|FANNIE MAE|3.99|3.99|120000.0|118952.06|109976.62|360|22017|42017|53.0|307.0|307.0|32047.0|75.0|75|2.0|33.0|737.0|737.0|N|C|SF|1|P|PA|37980|194.0||FRM|N|N|||0.0|000000000000000000000000000000000001000000000000|N||||||205.85|205.85|0.0|||||||||||||||||||780.0|771.0|737.0|737.0||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2017 C07 G1||7||
1453|35084062|82021|R|Other|Other|FANNIE MAE|3.875|3.875|108000.0|107172.27|95780.83|360|92015|112015|70.0|290.0|290.0|102045.0|95.0|95|1.0|43.0|753.0||N|P|SF|1|P|MI|24340|493.0|30.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||199.33|199.33|0.0|||||||||||||||||||757.0||792.0||1.0|N||0.0||0.0|||N||||||N|||||||||||||N||7|N|CAS 2016 C05 G2||7||
1474|41377473|82021|C|Franklin American Mortgage Company|Citizens Bank, National Association|FANNIE MAE|3.625|3.625|172000.0|171162.32|154748.65|360|112016|12017|56.0|304.0|301.0|122046.0|90.0|90|2.0|36.0|792.0|772.0|N|P|CO|1|S|TN|16860|374.0|25.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N|N|||||315.5|365.65|50.15|||||||||||||||||||785.0|763.0|812.0|787.0|1.0|N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2017 C04 G2||7||
5124|94963689|82021|R|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|5.125|5.125|99000.0|94000.0|2122.14|360|62019|82019|25.0|335.0|4.0|72049.0|75.0|75|2.0|33.0|760.0|748.0|N|P|PU|1|I|AL|33660|366.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||521.89|1896.88|1374.99|||||||||||||||||||749.0|729.0|772.0|752.0||N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2020 R01 G1||7||
5123|94613284|82021|R|Other|Other|FANNIE MAE|3.375|3.375|134000.0|78352.63|61047.69|180|62012|82012|109.0|71.0|71.0|72027.0|109.0|122|2.0||648.0|665.0|N|R|SF|1|P|MI|35660|490.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||775.86|775.86|0.0|||||||||||||||||||795.0|785.0|787.0|817.0||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
5228|125520698|82021|B|Rocket Mortgage, LLC|Podium Mortgage Capital LLC|FANNIE MAE|2.94|2.94|447000.0|440487.63|440487.63|360|112020|12021|8.0|352.0|352.0|122050.0|75.0|75|1.0|26.0|778.0||N|R|SF|1|P|CO|19740|802.0||FRM|N|N|||0.0|XXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000000000000000|N|||||||||||||||||||||||||||767.0||767.0|||N||0.0||0.0|N||N|||||W|N|||||||||||||N||7|N|CAS 2021 R01 G1||7||
1404|28641402|82021|R|Other|New Residential Mortgage LLC|FANNIE MAE|5.125|5.125|106000.0|104857.81|93392.15|360|62014|82014|85.0|275.0|275.0|72044.0|80.0|80|2.0|48.0|773.0|779.0|N|P|SF|1|I|MI|24340|494.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||178.23|178.23|0.0|||||||||||||||||||779.0|790.0|767.0|792.0||N||||0.0|||N||||||N|||||||||||||N||7|N|CAS 2015 C03 G1||7||
5114|92424087|82021|C|Other|Other|FANNIE MAE|4.75|4.75|60000.0|59000.0|57026.15|360|92018|112018|34.0|326.0|325.0|102048.0|97.0|97|1.0|25.0|745.0||Y|P|SF|1|P|MI|13020|487.0|35.0|FRM|N|N|||0.0|000000000000000000000000000000000000000000000100|N|N|||||171.68|271.68|100.0|||||||||||||||||||764.0||742.0||1.0|N||0.0||0.0|N||N|||||A|N|||||||||||||N||7|N|CAS 2019 R04 G2||7||
5123|94470545|82021|R|JPMorgan Chase Bank, National Association|JPMorgan Chase Bank, NA|FANNIE MAE|4.375|4.375|228000.0|197739.09|187243.59|360|72012|92012|108.0|252.0|251.0|82042.0|60.0|69|1.0||804.0||N|R|SF|1|I|CA|31080|917.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||455.86|455.86|0.0|||||||||||||||||||527.0||752.0|||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2019-HRP1||7||
1484|42991702|82021|C|Wells Fargo Bank, N.A.|Wells Fargo Bank, N.A.|FANNIE MAE|3.625|3.625|200000.0|181021.33|143990.94|360|82016|102016|59.0|301.0|215.0|92046.0|76.0|76|1.0|41.0|758.0||Y|P|SF|1|P|NY|15380|142.0||FRM|N|N|||0.0|000000000000000000000000000000000000000000000000|N||||||475.69|475.69|0.0|||||||||||||||||||693.0||792.0|||N||0.0||0.0|N||N||||||N|||||||||||||N||7|N|CAS 2017 C05 G1||7||
